sent_id,item_id,verb,sentence_type,continuation_type,main_sentence,sentence,critical_token,critical_prob,logprob
98,25,run,nonIC,exp,Rachel ran into the trainee who was misinterpreting her intention ,"Rachel ran into the trainee who was misinterpreting her intention , because", because,-4.474942684173584,"[('Rachel', -10.303606033325195), (' ran', -9.50864028930664), (' into', -3.1417081356048584), (' the', -1.699305534362793), (' train', -8.419748306274414), ('ee', -6.282053470611572), (' who', -3.955702543258667), (' was', -1.441906213760376), (' mis', -10.047325134277344), ('interpre', -5.66702127456665), ('ting', -0.0008278042078018188), (' her', -1.8476293087005615), (' intention', -5.8167033195495605), (',', -6.514718532562256), (' because', -4.474942684173584)]"
99,25,correct,IC,nonexp,Rachel corrected the trainee who was misinterpreting her intention,"Rachel corrected the trainee who was misinterpreting her intention, and", and,-1.2830007076263428,"[('Rachel', -10.303606033325195), (' corrected', -15.10484504699707), (' the', -1.6904196739196777), (' train', -7.692309379577637), ('ee', -0.6415618658065796), (' who', -4.004092216491699), (' was', -1.267067313194275), (' mis', -5.7567548751831055), ('interpre', -3.462214231491089), ('ting', -0.0003299168893136084), (' her', -1.8716580867767334), (' intention', -5.1543731689453125), (',', -2.3672268390655518), (' and', -1.2830007076263428)]"
100,25,run,nonIC,nonexp,Rachel ran into the trainee who was misinterpreting her intention ,"Rachel ran into the trainee who was misinterpreting her intention , and", and,-1.034842848777771,"[('Rachel', -10.303606033325195), (' ran', -9.50864028930664), (' into', -3.1417081356048584), (' the', -1.699305534362793), (' train', -8.419748306274414), ('ee', -6.282053470611572), (' who', -3.955702543258667), (' was', -1.441906213760376), (' mis', -10.047325134277344), ('interpre', -5.66702127456665), ('ting', -0.0008278042078018188), (' her', -1.8476293087005615), (' intention', -5.8167033195495605), (',', -6.514718532562256), (' and', -1.034842848777771)]"
101,26,thank,IC,exp,James thanked the analyst who was willing to take on the extra work,"James thanked the analyst who was willing to take on the extra work, because", because,-4.948930740356445,"[('James', -8.624757766723633), (' thanked', -12.030075073242188), (' the', -1.6858422756195068), (' analyst', -10.006820678710938), (' who', -3.712920904159546), (' was', -3.3203694820404053), (' willing', -6.558575630187988), (' to', -0.012139839120209217), (' take', -2.7148849964141846), (' on', -2.834195137023926), (' the', -0.7184625864028931), (' extra', -5.0447235107421875), (' work', -1.229723572731018), (',', -2.052114963531494), (' because', -4.948930740356445)]"
102,26,chat,nonIC,exp,James chatted with the analyst who was willing to take on the extra work,"James chatted with the analyst who was willing to take on the extra work, because", because,-4.938665866851807,"[('James', -8.624757766723633), (' ch', -10.974924087524414), ('atted', -5.277744770050049), (' with', -0.7779629230499268), (' the', -2.346855640411377), (' analyst', -11.312061309814453), (' who', -2.541463851928711), (' was', -3.3283324241638184), (' willing', -7.366588592529297), (' to', -0.017407843843102455), (' take', -3.399135112762451), (' on', -2.5626418590545654), (' the', -0.7808327078819275), (' extra', -6.983348846435547), (' work', -1.845909833908081), (',', -2.981968879699707), (' because', -4.938665866851807)]"
103,26,thank,IC,nonexp,James thanked the analyst who was willing to take on the extra work,"James thanked the analyst who was willing to take on the extra work, and", and,-1.1415793895721436,"[('James', -8.624757766723633), (' thanked', -12.030075073242188), (' the', -1.6858422756195068), (' analyst', -10.006820678710938), (' who', -3.712920904159546), (' was', -3.3203694820404053), (' willing', -6.558575630187988), (' to', -0.012139839120209217), (' take', -2.7148849964141846), (' on', -2.834195137023926), (' the', -0.7184625864028931), (' extra', -5.0447235107421875), (' work', -1.229723572731018), (',', -2.052114963531494), (' and', -1.1415793895721436)]"
104,26,chat,nonIC,nonexp,James chatted with the analyst who was willing to take on the extra work,"James chatted with the analyst who was willing to take on the extra work, and", and,-1.1820529699325562,"[('James', -8.624757766723633), (' ch', -10.974924087524414), ('atted', -5.277744770050049), (' with', -0.7779629230499268), (' the', -2.346855640411377), (' analyst', -11.312061309814453), (' who', -2.541463851928711), (' was', -3.3283324241638184), (' willing', -7.366588592529297), (' to', -0.017407843843102455), (' take', -3.399135112762451), (' on', -2.5626418590545654), (' the', -0.7808327078819275), (' extra', -6.983348846435547), (' work', -1.845909833908081), (',', -2.981968879699707), (' and', -1.1820529699325562)]"
105,27,envy,IC,exp,Zoey envies the representative who is well-known by the locals,"Zoey envies the representative who is well-known by the locals, because", because,-4.081254005432129,"[('Z', -7.558170795440674), ('o', -3.8504724502563477), ('ey', -2.2913784980773926), (' env', -15.437108039855957), ('ies', -0.6491218209266663), (' the', -1.923612356185913), (' representative', -12.782510757446289), (' who', -3.305713653564453), (' is', -2.131678581237793), (' well', -5.943149089813232), ('-known', -2.879849672317505), (' by', -3.3689446449279785), (' the', -1.2045655250549316), (' locals', -5.417980194091797), (',', -1.8951822519302368), (' because', -4.081254005432129)]"
106,27,resemble,nonIC,exp,Zoey resembles the representative who is well-known by the locals,"Zoey resembles the representative who is well-known by the locals, because", because,-4.260684490203857,"[('Z', -7.558170795440674), ('o', -3.8504724502563477), ('ey', -2.2913784980773926), (' resembles', -14.061521530151367), (' the', -2.6249334812164307), (' representative', -12.280975341796875), (' who', -6.04201078414917), (' is', -2.230867862701416), (' well', -5.62398624420166), ('-known', -1.6697231531143188), (' by', -3.499671459197998), (' the', -1.0982325077056885), (' locals', -7.813753604888916), (',', -2.5849695205688477), (' because', -4.260684490203857)]"
107,27,envy,IC,nonexp,Zoey envies the representative who is well-known by the locals,"Zoey envies the representative who is well-known by the locals, and", and,-1.3195295333862305,"[('Z', -7.558170795440674), ('o', -3.8504724502563477), ('ey', -2.2913784980773926), (' env', -15.437108039855957), ('ies', -0.6491218209266663), (' the', -1.923612356185913), (' representative', -12.782510757446289), (' who', -3.305713653564453), (' is', -2.131678581237793), (' well', -5.943149089813232), ('-known', -2.879849672317505), (' by', -3.3689446449279785), (' the', -1.2045655250549316), (' locals', -5.417980194091797), (',', -1.8951822519302368), (' and', -1.3195295333862305)]"
108,27,resemble,nonIC,nonexp,Zoey resembles the representative who is well-known by the locals,"Zoey resembles the representative who is well-known by the locals, and", and,-1.9126144647598267,"[('Z', -7.558170795440674), ('o', -3.8504724502563477), ('ey', -2.2913784980773926), (' resembles', -14.061521530151367), (' the', -2.6249334812164307), (' representative', -12.280975341796875), (' who', -6.04201078414917), (' is', -2.230867862701416), (' well', -5.62398624420166), ('-known', -1.6697231531143188), (' by', -3.499671459197998), (' the', -1.0982325077056885), (' locals', -7.813753604888916), (',', -2.5849695205688477), (' and', -1.9126144647598267)]"
109,28,value,IC,exp,Stephen values the accountant who is diligent and hard-working,"Stephen values the accountant who is diligent and hard-working, because", because,-5.536999225616455,"[('Stephen', -9.625974655151367), (' values', -13.786077499389648), (' the', -1.6226333379745483), (' accountant', -11.766264915466309), (' who', -3.353433847427368), (' is', -1.86516273021698), (' diligent', -6.6888346672058105), (' and', -1.3143024444580078), (' hard', -3.943204879760742), ('-working', -1.3415708541870117), (',', -0.9185948967933655), (' because', -5.536999225616455)]"
110,28,meet,nonIC,exp,Stephen met the accountant who is diligent and hard-working,"Stephen met the accountant who is diligent and hard-working, because", because,-7.353877067565918,"[('Stephen', -9.625974655151367), (' met', -9.331140518188477), (' the', -3.04025936126709), (' accountant', -10.106138229370117), (' who', -2.5441277027130127), (' is', -3.7879395484924316), (' diligent', -11.641321182250977), (' and', -0.9159526824951172), (' hard', -3.1045594215393066), ('-working', -1.6877257823944092), (',', -1.4404795169830322), (' because', -7.353877067565918)]"
111,28,value,IC,nonexp,Stephen values the accountant who is diligent and hard-working,"Stephen values the accountant who is diligent and hard-working, and", and,-1.499712586402893,"[('Stephen', -9.625974655151367), (' values', -13.786077499389648), (' the', -1.6226333379745483), (' accountant', -11.766264915466309), (' who', -3.353433847427368), (' is', -1.86516273021698), (' diligent', -6.6888346672058105), (' and', -1.3143024444580078), (' hard', -3.943204879760742), ('-working', -1.3415708541870117), (',', -0.9185948967933655), (' and', -1.499712586402893)]"
112,28,meet,nonIC,nonexp,Stephen met the accountant who is diligent and hard-working,"Stephen met the accountant who is diligent and hard-working, and", and,-1.6044073104858398,"[('Stephen', -9.625974655151367), (' met', -9.331140518188477), (' the', -3.04025936126709), (' accountant', -10.106138229370117), (' who', -2.5441277027130127), (' is', -3.7879395484924316), (' diligent', -11.641321182250977), (' and', -0.9159526824951172), (' hard', -3.1045594215393066), ('-working', -1.6877257823944092), (',', -1.4404795169830322), (' and', -1.6044073104858398)]"
113,29,fear,IC,exp,Liz fears the lawyer who is stern and humorless,"Liz fears the lawyer who is stern and humorless, because", because,-4.804283142089844,"[('L', -6.064358234405518), ('iz', -5.0074357986450195), (' fears', -12.098371505737305), (' the', -2.6662518978118896), (' lawyer', -10.350494384765625), (' who', -2.1594698429107666), (' is', -2.306966781616211), (' stern', -13.274739265441895), (' and', -2.1100258827209473), (' humor', -7.382287979125977), ('less', -0.02646287903189659), (',', -2.0487751960754395), (' because', -4.804283142089844)]"
114,29,recognize,nonIC,exp,Liz recognizes the lawyer who is stern and humorless,"Liz recognizes the lawyer who is stern and humorless, because", because,-5.2207794189453125,"[('L', -6.064358234405518), ('iz', -5.0074357986450195), (' recognizes', -11.037201881408691), (' the', -1.2537435293197632), (' lawyer', -11.223849296569824), (' who', -1.915542483329773), (' is', -2.659353256225586), (' stern', -12.207656860351562), (' and', -2.189912796020508), (' humor', -6.623447895050049), ('less', -0.048985034227371216), (',', -1.9251725673675537), (' because', -5.2207794189453125)]"
115,29,fear,IC,nonexp,Liz fears the lawyer who is stern and humorless,"Liz fears the lawyer who is stern and humorless, and", and,-1.8579518795013428,"[('L', -6.064358234405518), ('iz', -5.0074357986450195), (' fears', -12.098371505737305), (' the', -2.6662518978118896), (' lawyer', -10.350494384765625), (' who', -2.1594698429107666), (' is', -2.306966781616211), (' stern', -13.274739265441895), (' and', -2.1100258827209473), (' humor', -7.382287979125977), ('less', -0.02646287903189659), (',', -2.0487751960754395), (' and', -1.8579518795013428)]"
116,29,recognize,nonIC,nonexp,Liz recognizes the lawyer who is stern and humorless,"Liz recognizes the lawyer who is stern and humorless, and", and,-1.5954878330230713,"[('L', -6.064358234405518), ('iz', -5.0074357986450195), (' recognizes', -11.037201881408691), (' the', -1.2537435293197632), (' lawyer', -11.223849296569824), (' who', -1.915542483329773), (' is', -2.659353256225586), (' stern', -12.207656860351562), (' and', -2.189912796020508), (' humor', -6.623447895050049), ('less', -0.048985034227371216), (',', -1.9251725673675537), (' and', -1.5954878330230713)]"
117,30,notice,IC,exp,Jan noticed the son who was unusually quiet and soft-spoken,"Jan noticed the son who was unusually quiet and soft-spoken, because", because,-6.64483642578125,"[('Jan', -9.13471794128418), (' noticed', -12.965331077575684), (' the', -2.219146490097046), (' son', -9.565239906311035), (' who', -4.811484336853027), (' was', -1.250928521156311), (' unusually', -8.113142967224121), (' quiet', -1.3252326250076294), (' and', -1.477777123451233), (' soft', -6.97349214553833), ('-sp', -0.3472708463668823), ('oken', -0.0024252308066934347), (',', -1.853732705116272), (' because', -6.64483642578125)]"
118,30,jog,nonIC,exp,Jan jogged with the son who was unusually quiet and soft-spoken,"Jan jogged with the son who was unusually quiet and soft-spoken, because", because,-6.374246597290039,"[('Jan', -9.13471794128418), (' jog', -15.833852767944336), ('ged', -4.432533264160156), (' with', -4.12465763092041), (' the', -2.334238052368164), (' son', -7.599544525146484), (' who', -3.711000919342041), (' was', -1.5627609491348267), (' unusually', -9.271049499511719), (' quiet', -1.526508092880249), (' and', -1.9120419025421143), (' soft', -7.737416744232178), ('-sp', -0.4299090504646301), ('oken', -0.003099163994193077), (',', -1.904085397720337), (' because', -6.374246597290039)]"
119,30,notice,IC,nonexp,Jan noticed the son who was unusually quiet and soft-spoken,"Jan noticed the son who was unusually quiet and soft-spoken, and", and,-1.056938886642456,"[('Jan', -9.13471794128418), (' noticed', -12.965331077575684), (' the', -2.219146490097046), (' son', -9.565239906311035), (' who', -4.811484336853027), (' was', -1.250928521156311), (' unusually', -8.113142967224121), (' quiet', -1.3252326250076294), (' and', -1.477777123451233), (' soft', -6.97349214553833), ('-sp', -0.3472708463668823), ('oken', -0.0024252308066934347), (',', -1.853732705116272), (' and', -1.056938886642456)]"
120,30,jog,nonIC,nonexp,Jan jogged with the son who was unusually quiet and soft-spoken,"Jan jogged with the son who was unusually quiet and soft-spoken, and", and,-1.8406131267547607,"[('Jan', -9.13471794128418), (' jog', -15.833852767944336), ('ged', -4.432533264160156), (' with', -4.12465763092041), (' the', -2.334238052368164), (' son', -7.599544525146484), (' who', -3.711000919342041), (' was', -1.5627609491348267), (' unusually', -9.271049499511719), (' quiet', -1.526508092880249), (' and', -1.9120419025421143), (' soft', -7.737416744232178), ('-sp', -0.4299090504646301), ('oken', -0.003099163994193077), (',', -1.904085397720337), (' and', -1.8406131267547607)]"
121,31,praise,IC,exp,Luke praised the tenants who were always nice and friendly to others,"Luke praised the tenants who were always nice and friendly to others, because", because,-6.188767433166504,"[('Luke', -10.441295623779297), (' praised', -13.831053733825684), (' the', -1.5930078029632568), (' tenants', -9.526076316833496), (' who', -2.2719836235046387), (' were', -2.34709095954895), (' always', -6.4688615798950195), (' nice', -6.204523086547852), (' and', -1.507010817527771), (' friendly', -2.6466264724731445), (' to', -2.1005373001098633), (' others', -6.414096355438232), (',', -2.1504664421081543), (' because', -6.188767433166504)]"
122,31,carpool,nonIC,exp,Luke carpooled with the tenants who were always nice and friendly to others,"Luke carpooled with the tenants who were always nice and friendly to others, because", because,-6.622786998748779,"[('Luke', -10.441295623779297), (' carp', -14.082785606384277), ('ooled', -10.943805694580078), (' with', -0.8418816924095154), (' the', -3.104121685028076), (' tenants', -10.339459419250488), (' who', -3.5976946353912354), (' were', -2.79675555229187), (' always', -6.17133903503418), (' nice', -3.8997015953063965), (' and', -2.020353317260742), (' friendly', -1.8079965114593506), (' to', -2.4820966720581055), (' others', -6.915956497192383), (',', -2.147226333618164), (' because', -6.622786998748779)]"
123,31,praise,IC,nonexp,Luke praised the tenants who were always nice and friendly to others,"Luke praised the tenants who were always nice and friendly to others, and", and,-1.374920129776001,"[('Luke', -10.441295623779297), (' praised', -13.831053733825684), (' the', -1.5930078029632568), (' tenants', -9.526076316833496), (' who', -2.2719836235046387), (' were', -2.34709095954895), (' always', -6.4688615798950195), (' nice', -6.204523086547852), (' and', -1.507010817527771), (' friendly', -2.6466264724731445), (' to', -2.1005373001098633), (' others', -6.414096355438232), (',', -2.1504664421081543), (' and', -1.374920129776001)]"
124,31,carpool,nonIC,nonexp,Luke carpooled with the tenants who were always nice and friendly to others,"Luke carpooled with the tenants who were always nice and friendly to others, and", and,-1.8438220024108887,"[('Luke', -10.441295623779297), (' carp', -14.082785606384277), ('ooled', -10.943805694580078), (' with', -0.8418816924095154), (' the', -3.104121685028076), (' tenants', -10.339459419250488), (' who', -3.5976946353912354), (' were', -2.79675555229187), (' always', -6.17133903503418), (' nice', -3.8997015953063965), (' and', -2.020353317260742), (' friendly', -1.8079965114593506), (' to', -2.4820966720581055), (' others', -6.915956497192383), (',', -2.147226333618164), (' and', -1.8438220024108887)]"
125,32,hate,IC,exp,Karen hates the followers who are pretentious and ego-centric,"Karen hates the followers who are pretentious and ego-centric, because", because,-4.6803998947143555,"[('Karen', -10.352808952331543), (' hates', -11.601465225219727), (' the', -2.455169916152954), (' followers', -12.270566940307617), (' who', -2.960455894470215), (' are', -2.6799564361572266), (' pret', -9.581829071044922), ('entious', -0.21572300791740417), (' and', -0.9689916372299194), (' ego', -6.974186897277832), ('-centric', -2.451733112335205), (',', -2.002192735671997), (' because', -4.6803998947143555)]"
126,32,know,nonIC,exp,Karen knows the followers who are pretentious and ego-centric,"Karen knows the followers who are pretentious and ego-centric, because", because,-4.549984455108643,"[('Karen', -10.352808952331543), (' knows', -9.366265296936035), (' the', -2.3390440940856934), (' followers', -12.327290534973145), (' who', -5.250107288360596), (' are', -2.0839462280273438), (' pret', -11.392438888549805), ('entious', -0.602607250213623), (' and', -1.1797124147415161), (' ego', -6.5487775802612305), ('-centric', -2.3296306133270264), (',', -1.942918300628662), (' because', -4.549984455108643)]"
127,32,hate,IC,nonexp,Karen hates the followers who are pretentious and ego-centric,"Karen hates the followers who are pretentious and ego-centric, and", and,-1.5166347026824951,"[('Karen', -10.352808952331543), (' hates', -11.601465225219727), (' the', -2.455169916152954), (' followers', -12.270566940307617), (' who', -2.960455894470215), (' are', -2.6799564361572266), (' pret', -9.581829071044922), ('entious', -0.21572300791740417), (' and', -0.9689916372299194), (' ego', -6.974186897277832), ('-centric', -2.451733112335205), (',', -2.002192735671997), (' and', -1.5166347026824951)]"
128,32,know,nonIC,nonexp,Karen knows the followers who are pretentious and ego-centric,"Karen knows the followers who are pretentious and ego-centric, and", and,-1.4661316871643066,"[('Karen', -10.352808952331543), (' knows', -9.366265296936035), (' the', -2.3390440940856934), (' followers', -12.327290534973145), (' who', -5.250107288360596), (' are', -2.0839462280273438), (' pret', -11.392438888549805), ('entious', -0.602607250213623), (' and', -1.1797124147415161), (' ego', -6.5487775802612305), ('-centric', -2.3296306133270264), (',', -1.942918300628662), (' and', -1.4661316871643066)]"
129,33,blame,IC,exp,Jack blamed the trainees who were running late,"Jack blamed the trainees who were running late, because", because,-3.4813520908355713,"[('Jack', -9.456412315368652), (' blamed', -14.414071083068848), (' the', -1.9867310523986816), (' train', -7.324914455413818), ('ees', -5.2307634353637695), (' who', -3.421931266784668), (' were', -1.5262523889541626), (' running', -4.944583415985107), (' late', -1.0901811122894287), (',', -2.363650321960449), (' because', -3.4813520908355713)]"
130,33,gossip,nonIC,exp,Jack gossiped with the trainees who were running late,"Jack gossiped with the trainees who were running late, because", because,-5.083308219909668,"[('Jack', -9.456412315368652), (' g', -10.292433738708496), ('oss', -5.213196754455566), ('iped', -8.885411262512207), (' with', -1.7467905282974243), (' the', -2.0704805850982666), (' train', -8.484111785888672), ('ees', -2.5354957580566406), (' who', -3.7521371841430664), (' were', -1.4412904977798462), (' running', -5.860513687133789), (' late', -2.7514278888702393), (',', -1.8926924467086792), (' because', -5.083308219909668)]"
131,33,blame,IC,nonexp,Jack blamed the trainees who were running late,"Jack blamed the trainees who were running late, and", and,-1.7430822849273682,"[('Jack', -9.456412315368652), (' blamed', -14.414071083068848), (' the', -1.9867310523986816), (' train', -7.324914455413818), ('ees', -5.2307634353637695), (' who', -3.421931266784668), (' were', -1.5262523889541626), (' running', -4.944583415985107), (' late', -1.0901811122894287), (',', -2.363650321960449), (' and', -1.7430822849273682)]"
132,33,gossip,nonIC,nonexp,Jack gossiped with the trainees who were running late,"Jack gossiped with the trainees who were running late, and", and,-1.6011096239089966,"[('Jack', -9.456412315368652), (' g', -10.292433738708496), ('oss', -5.213196754455566), ('iped', -8.885411262512207), (' with', -1.7467905282974243), (' the', -2.0704805850982666), (' train', -8.484111785888672), ('ees', -2.5354957580566406), (' who', -3.7521371841430664), (' were', -1.4412904977798462), (' running', -5.860513687133789), (' late', -2.7514278888702393), (',', -1.8926924467086792), (' and', -1.6011096239089966)]"
133,34,help,IC,exp,Sophia helped the students who were struggling with the class,"Sophia helped the students who were struggling with the class, because", because,-5.04887580871582,"[('Soph', -10.347854614257812), ('ia', -1.5369478464126587), (' helped', -9.977367401123047), (' the', -3.6251845359802246), (' students', -5.287715435028076), (' who', -4.340689659118652), (' were', -1.291390061378479), (' struggling', -2.8345353603363037), (' with', -0.6133367419242859), (' the', -1.7178353071212769), (' class', -4.9266133308410645), (',', -3.0172486305236816), (' because', -5.04887580871582)]"
134,34,wait,nonIC,exp,Sophia waited with the students who were struggling with the class,"Sophia waited with the students who were struggling with the class, because", because,-5.242345333099365,"[('Soph', -10.347854614257812), ('ia', -1.5369478464126587), (' waited', -12.573055267333984), (' with', -3.819692611694336), (' the', -2.4043354988098145), (' students', -6.549863815307617), (' who', -3.7378153800964355), (' were', -1.2018461227416992), (' struggling', -6.258543491363525), (' with', -0.9077739119529724), (' the', -1.108818769454956), (' class', -4.914950370788574), (',', -3.1085517406463623), (' because', -5.242345333099365)]"
135,34,help,IC,nonexp,Sophia helped the students who were struggling with the class,"Sophia helped the students who were struggling with the class, and", and,-1.2224987745285034,"[('Soph', -10.347854614257812), ('ia', -1.5369478464126587), (' helped', -9.977367401123047), (' the', -3.6251845359802246), (' students', -5.287715435028076), (' who', -4.340689659118652), (' were', -1.291390061378479), (' struggling', -2.8345353603363037), (' with', -0.6133367419242859), (' the', -1.7178353071212769), (' class', -4.9266133308410645), (',', -3.0172486305236816), (' and', -1.2224987745285034)]"
136,34,wait,nonIC,nonexp,Sophia waited with the students who were struggling with the class,"Sophia waited with the students who were struggling with the class, and", and,-2.145200252532959,"[('Soph', -10.347854614257812), ('ia', -1.5369478464126587), (' waited', -12.573055267333984), (' with', -3.819692611694336), (' the', -2.4043354988098145), (' students', -6.549863815307617), (' who', -3.7378153800964355), (' were', -1.2018461227416992), (' struggling', -6.258543491363525), (' with', -0.9077739119529724), (' the', -1.108818769454956), (' class', -4.914950370788574), (',', -3.1085517406463623), (' and', -2.145200252532959)]"
137,35,reproach,IC,exp,Noah reproached the assistants who were reluctant to take responsibility,"Noah reproached the assistants who were reluctant to take responsibility, because", because,-3.6301403045654297,"[('No', -7.389830112457275), ('ah', -4.110344886779785), (' repro', -14.157048225402832), ('ached', -1.6921062469482422), (' the', -1.45133376121521), (' assistants', -12.136799812316895), (' who', -2.276668071746826), (' were', -1.531480312347412), (' reluctant', -7.520124435424805), (' to', -0.055095329880714417), (' take', -3.3537940979003906), (' responsibility', -4.537893295288086), (',', -3.026200532913208), (' because', -3.6301403045654297)]"
138,35,visit,nonIC,exp,Noah visited the assistants who were reluctant to take responsibility,"Noah visited the assistants who were reluctant to take responsibility, because", because,-4.226247310638428,"[('No', -7.389830112457275), ('ah', -4.110344886779785), (' visited', -9.40925121307373), (' the', -1.4489562511444092), (' assistants', -14.033584594726562), (' who', -4.229673385620117), (' were', -1.5402439832687378), (' reluctant', -9.742067337036133), (' to', -0.12738069891929626), (' take', -3.2750768661499023), (' responsibility', -4.050821304321289), (',', -3.0870320796966553), (' because', -4.226247310638428)]"
139,35,reproach,IC,nonexp,Noah reproached the assistants who were reluctant to take responsibility,"Noah reproached the assistants who were reluctant to take responsibility, and", and,-1.5238875150680542,"[('No', -7.389830112457275), ('ah', -4.110344886779785), (' repro', -14.157048225402832), ('ached', -1.6921062469482422), (' the', -1.45133376121521), (' assistants', -12.136799812316895), (' who', -2.276668071746826), (' were', -1.531480312347412), (' reluctant', -7.520124435424805), (' to', -0.055095329880714417), (' take', -3.3537940979003906), (' responsibility', -4.537893295288086), (',', -3.026200532913208), (' and', -1.5238875150680542)]"
140,35,visit,nonIC,nonexp,Noah visited the assistants who were reluctant to take responsibility,"Noah visited the assistants who were reluctant to take responsibility, and", and,-1.187609076499939,"[('No', -7.389830112457275), ('ah', -4.110344886779785), (' visited', -9.40925121307373), (' the', -1.4489562511444092), (' assistants', -14.033584594726562), (' who', -4.229673385620117), (' were', -1.5402439832687378), (' reluctant', -9.742067337036133), (' to', -0.12738069891929626), (' take', -3.2750768661499023), (' responsibility', -4.050821304321289), (',', -3.0870320796966553), (' and', -1.187609076499939)]"
141,36,pacify,IC,exp,Charlotte pacified the patients who were anxiously waiting for the treatments,"Charlotte pacified the patients who were anxiously waiting for the treatments, because", because,-4.648495674133301,"[('Charlotte', -10.6317720413208), (' pac', -14.411624908447266), ('ified', -4.930969715118408), (' the', -2.0927281379699707), (' patients', -8.771958351135254), (' who', -3.6269125938415527), (' were', -1.3735435009002686), (' anx', -7.607823848724365), ('iously', -0.011377925053238869), (' waiting', -1.4562904834747314), (' for', -0.9298025965690613), (' the', -1.3041428327560425), (' treatments', -7.2643513679504395), (',', -2.1200592517852783), (' because', -4.648495674133301)]"
142,36,greet,nonIC,exp,Charlotte greeted the patients who were anxiously waiting for the treatments,"Charlotte greeted the patients who were anxiously waiting for the treatments, because", because,-6.304944038391113,"[('Charlotte', -10.6317720413208), (' greeted', -12.658129692077637), (' the', -2.234175682067871), (' patients', -8.20994758605957), (' who', -3.1254961490631104), (' were', -1.621497392654419), (' anx', -7.415961265563965), ('iously', -0.0030791987664997578), (' waiting', -0.5111031532287598), (' for', -1.1750333309173584), (' the', -1.6515971422195435), (' treatments', -7.0556206703186035), (',', -2.9533605575561523), (' because', -6.304944038391113)]"
143,36,pacify,IC,nonexp,Charlotte pacified the patients who were anxiously waiting for the treatments,"Charlotte pacified the patients who were anxiously waiting for the treatments, and", and,-1.4254882335662842,"[('Charlotte', -10.6317720413208), (' pac', -14.411624908447266), ('ified', -4.930969715118408), (' the', -2.0927281379699707), (' patients', -8.771958351135254), (' who', -3.6269125938415527), (' were', -1.3735435009002686), (' anx', -7.607823848724365), ('iously', -0.011377925053238869), (' waiting', -1.4562904834747314), (' for', -0.9298025965690613), (' the', -1.3041428327560425), (' treatments', -7.2643513679504395), (',', -2.1200592517852783), (' and', -1.4254882335662842)]"
144,36,greet,nonIC,nonexp,Charlotte greeted the patients who were anxiously waiting for the treatments,"Charlotte greeted the patients who were anxiously waiting for the treatments, and", and,-1.5869476795196533,"[('Charlotte', -10.6317720413208), (' greeted', -12.658129692077637), (' the', -2.234175682067871), (' patients', -8.20994758605957), (' who', -3.1254961490631104), (' were', -1.621497392654419), (' anx', -7.415961265563965), ('iously', -0.0030791987664997578), (' waiting', -0.5111031532287598), (' for', -1.1750333309173584), (' the', -1.6515971422195435), (' treatments', -7.0556206703186035), (',', -2.9533605575561523), (' and', -1.5869476795196533)]"
145,37,detest,IC,exp,Evelyn detests the supporters who have unrealistic requests,"Evelyn detests the supporters who have unrealistic requests, because", because,-4.560192108154297,"[('E', -6.430418014526367), ('vel', -5.679359436035156), ('yn', -0.16498610377311707), (' det', -13.045760154724121), ('ests', -2.6510472297668457), (' the', -1.8762184381484985), (' supporters', -13.109434127807617), (' who', -2.754631519317627), (' have', -2.8753786087036133), (' unrealistic', -10.126370429992676), (' requests', -10.079505920410156), (',', -2.8620309829711914), (' because', -4.560192108154297)]"
146,37,work,nonIC,exp,Evelyn works with the supporters who have unrealistic requests,"Evelyn works with the supporters who have unrealistic requests, because", because,-5.174759864807129,"[('E', -6.430418014526367), ('vel', -5.679359436035156), ('yn', -0.16498610377311707), (' works', -7.503757476806641), (' with', -1.7208911180496216), (' the', -2.3478589057922363), (' supporters', -11.391522407531738), (' who', -3.244969367980957), (' have', -1.968579649925232), (' unrealistic', -12.245674133300781), (' requests', -7.861057281494141), (',', -2.1263928413391113), (' because', -5.174759864807129)]"
147,37,detest,IC,nonexp,Evelyn detests the supporters who have unrealistic requests,"Evelyn detests the supporters who have unrealistic requests, and", and,-1.7632596492767334,"[('E', -6.430418014526367), ('vel', -5.679359436035156), ('yn', -0.16498610377311707), (' det', -13.045760154724121), ('ests', -2.6510472297668457), (' the', -1.8762184381484985), (' supporters', -13.109434127807617), (' who', -2.754631519317627), (' have', -2.8753786087036133), (' unrealistic', -10.126370429992676), (' requests', -10.079505920410156), (',', -2.8620309829711914), (' and', -1.7632596492767334)]"
148,37,work,nonIC,nonexp,Evelyn works with the supporters who have unrealistic requests,"Evelyn works with the supporters who have unrealistic requests, and", and,-2.040724039077759,"[('E', -6.430418014526367), ('vel', -5.679359436035156), ('yn', -0.16498610377311707), (' works', -7.503757476806641), (' with', -1.7208911180496216), (' the', -2.3478589057922363), (' supporters', -11.391522407531738), (' who', -3.244969367980957), (' have', -1.968579649925232), (' unrealistic', -12.245674133300781), (' requests', -7.861057281494141), (',', -2.1263928413391113), (' and', -2.040724039077759)]"
